ISIN,MarketValue,Currency
CH0012549785,10498214,CHF
CH0012684657,393605,CHF
CH0012829898,1565365,CHF
CH0013841017,22193322,CHF
CH0014284498,1544886,CHF
CH0014786500,1333222,CHF
CH0014852781,13766115,CHF
CH0015251710,2044520,CHF
CH0016440353,4433859,CHF
CH0017640209,2006337,CHF
CH0018294154,4694570,CHF
CH0018712346,3119700,CHF
CH0019107025,327736,CHF
CH0019396990,412257,CHF
CH0020498645,1160500,CHF
CH0020632144,10444000,CHF
CH0021783391,2680192,CHF
CH0021894602,36115000,CHF
CH0022268004,12412600,CHF
CH0022268228,483020,CHF
CH0022427626,536848,CHF
CH0022566175,580750,CHF
CH0022721762,3070500,CHF
CH0023405456,3361084,CHF
CH0023868554,506611,CHF
CH0024141100,1469125,CHF
CH0024484187,1107600,CHF
CH0024522747,5885000,CHF
CH0024590272,915367,CHF
CH0024608827,14083038,CHF
CH0024638196,8555696,CHF
CH0024638212,4065845,CHF
CH0025185676,32670000,CHF
CH0025238863,7512912,CHF
CH0025343259,375713,CHF
CH0025536027,709140,CHF
CH0025751329,6418308,CHF
CH0025826949,3047640,CHF
CH0025896942,7522500,CHF
CH0026096567,8298500,CHF
CH0026213451,9093000,CHF
CH0026233491,1332500,CHF
CH0026620846,13381500,CHF
CH0026674314,1368000,CHF
CH0026950078,6354000,CHF
CH0026985082,512000,CHF
CH0026985520,27060000,CHF
CH0027752200,4616000,CHF
CH0027815288,2867400,CHF
CH0028200837,701774,CHF
CH0028608195,3204000,CHF
CH0028968201,4824000,CHF
CH0030170408,17007592,CHF
CH0030380734,1008614,CHF
CH0030486770,1198552,CHF
CH0030653916,12880000,CHF
CH0030876111,1302000,CHF
CH0031084087,271500,CHF
CH0031102061,23484285,CHF
CH0031442731,2731250,CHF
CH0033037679,570750,CHF
CH0033361673,595895,CHF
CH0033961746,5537000,CHF
CH0036702964,6018115,CHF
CH0038285679,182810,CHF
CH0038388911,1731240,CHF
CH0038863350,265390242,CHF
CH0039139404,10764530,CHF
CH0039266512,5171461,CHF
CH0042615283,638148,CHF
CH0043238366,936749,CHF
CH0044328745,9473441,CHF
CH0048265513,445804,CHF
CH0100837282,840265,CHF
CH0102484968,9504924,CHF
CH0102659627,401328,CHF
CH0102993182,3732591,CHF
CH0103165012,2956800,CHF
CH0107012129,1058500,CHF
CH0107134683,10444500,CHF
CH0107991892,2121000,CHF
CH0108503795,209499,CHF
CH0109152741,8603133,CHF
CH0109152758,1149000,CHF
CH0109674488,399507,CHF
CH0110240600,476116,CHF
CH0111007206,6025906,CHF
CH0111191133,2137000,CHF
CH0111677362,464774,CHF
CH0112138794,10108559,CHF
CH0112262933,7569172,CHF
CH0112272783,3015809,CHF
CH0112933483,9193800,CHF
CH0113480161,6077966,CHF
CH0113982562,7025700,CHF
CH0114260257,59950000,CHF
CH0114405324,1130171,CHF
CH0114695379,1622250,CHF
CH0114695403,1124000,CHF
CH0114695429,598500,CHF
CH0114839266,372206,CHF
CH0115013226,10021641,CHF
CH0115457670,2393685,CHF
CH0115595487,17104000,CHF
CH0115967397,26754000,CHF
CH0116306868,15686150,CHF
CH0117076379,2186820,CHF
CH0117615374,2622500,CHF
CH0117683794,1538976,CHF
CH0117843745,1329350,CHF
CH0118668257,6137500,CHF
CH0118886735,1725000,CHF
CH0119015086,49926800,CHF
CH0119153663,2797875,CHF
CH0119468368,3255000,CHF
CH0119533278,1909710,CHF
CH0119542634,654000,CHF
CH0119983077,3661250,CHF
CH0120168486,62316800,CHF
CH0122787606,33399000,CHF
CH0122955377,10299000,CHF
CH0123385756,11346500,CHF
CH0123385772,7234500,CHF
CH0123423276,6693000,CHF
CH0123575091,1504881,CHF
CH0123794684,10153000,CHF
CH0124656247,5019109,CHF
CH0124739902,3505500,CHF
CH0124855328,12988600,CHF
CH0125062262,10902150,CHF
CH0125067774,1647950,CHF
CH0126116539,12919500,CHF
CH0126183075,545750,CHF
CH0126516043,10383000,CHF
CH0126519047,17601000,CHF
CH0126673539,1622370,CHF
CH0126881561,27039560,CHF
CH0126977641,11665000,CHF
CH0127350376,17493000,CHF
CH0127480363,264355,CHF
CH0127513114,5227500,CHF
CH0127593140,9850550,CHF
CH0127860192,10621500,CHF
CH0128557029,20640000,CHF
CH0128820351,51600000,CHF
CH0128833289,1291000,CHF
CH0128891105,2414600,CHF
CH0129410988,5202500,CHF
CH0129766215,12316500,CHF
CH0129918071,8580000,CHF
CH0129938301,20166000,CHF
CH0130036566,5868240,CHF
CH0130293662,1275133,CHF
CH0130501304,2893991,CHF
CH0131610740,21872000,CHF
CH0131804616,787875,CHF
CH0132163434,7881032,CHF
CH0132176055,11484000,CHF
CH0133090636,683475,CHF
CH0136594337,1018875,CHF
CH0136611800,2855000,CHF
CH0136847156,13587600,CHF
CH0137659469,25656400,CHF
CH0138760811,548250,CHF
CH0138793556,10120000,CHF
CH0139265000,1898490,CHF
CH0140819845,5562500,CHF
CH0142054391,6736300,CHF
CH0142337697,349350,CHF
CH0142900775,1073000,CHF
CH0142981940,1934496,CHF
CH0143383963,829200,CHF
CH0143383971,10383200,CHF
CH0143708870,2693768,CHF
CH0143808365,236800,CHF
CH0143838396,108300,CHF
CH0144873277,1616500,CHF
CH0146652158,518500,CHF
CH0147144361,8489250,CHF
CH0148295451,2074000,CHF
CH0149176171,2253600,CHF
CH0149317056,11730000,CHF
CH0149549575,1344000,CHF
CH0180428531,692773,CHF
CH0180513183,3641240,CHF
CH0181215028,27845000,CHF
CH0181377042,6130800,CHF
CH0181932929,519250,CHF
CH0181932952,222400,CHF
CH0182337334,639750,CHF
CH0182910882,1144600,CHF
CH0183366167,1126400,CHF
CH0184043542,11239000,CHF
CH0184636915,3075000,CHF
CH0184777271,5827250,CHF
CH0185258222,2637870,CHF
CH0185577837,3352500,CHF
CH0185831366,2349600,CHF
CH0185843015,1063000,CHF
CH0185907083,337950,CHF
CH0186162613,1056500,CHF
CH0186472822,1071000,CHF
CH0187043820,2394025,CHF
CH0188335365,3821550,CHF
CH0188927450,4702050,CHF
CH0189742445,928125,CHF
CH0190125036,4516000,CHF
CH0190125044,1541432,CHF
CH0190361029,1351250,CHF
CH0190369378,15445300,CHF
CH0190891181,281997,CHF
CH0192241252,1024500,CHF
CH0192241278,1116900,CHF
CH0193069835,1046500,CHF
CH0193296990,505564,CHF
CH0193395537,1112000,CHF
CH0193717540,4680000,CHF
CH0193744916,1039500,CHF
CH0194112071,6240000,CHF
CH0194273204,13433120,CHF
CH0194405335,507633,CHF
CH0194695083,1590000,CHF
CH0194695117,3609270,CHF
CH0194958986,8372000,CHF
CH0196878661,5285000,CHF
CH0198251305,1065378,CHF
CH0198323484,3124500,CHF
CH0199347680,12200000,CHF
CH0199419992,3754653,CHF
CH0199543544,1301400,CHF
CH0199543569,12269250,CHF
CH0199544989,218600,CHF
CH0199589588,2649000,CHF
CH0199773232,5843250,CHF
CH0200044771,1168745,CHF
CH0200044789,542450,CHF
CH0200044805,1687950,CHF
CH0200044821,2122000,CHF
CH0200252820,2003784,CHF
CH0200252838,3201000,CHF
CH0200370218,6165500,CHF
CH0201591705,7237300,CHF
CH0203695629,1775650,CHF
CH0204017005,5312500,CHF
CH0204276213,841750,CHF
CH0204365651,1124000,CHF
CH0204477290,5307500,CHF
CH0204477688,1001707,CHF
CH0204567256,25188750,CHF
CH0204567322,3159210,CHF
CH0204678020,375956,CHF
CH0204811076,2502838,CHF
CH0204811100,3592050,CHF
CH0205276725,6380000,CHF
CH0205409011,501075,CHF
CH0205832618,13669500,CHF
CH0206594506,4390000,CHF
CH0206728823,339600,CHF
CH0206894740,543500,CHF
CH0207413185,3275000,CHF
CH0208271541,2877972,CHF
CH0208323441,3166500,CHF
CH0208323458,11313450,CHF
CH0208701380,2518800,CHF
CH0209654984,7364000,CHF
CH0209886511,3049800,CHF
CH0210240310,5457500,CHF
CH0210362791,1056500,CHF
CH0210384134,201004,CHF
CH0210461312,7360500,CHF
CH0210483332,33459479,CHF
CH0210891989,2092000,CHF
CH0211588915,11481480,CHF
CH0211588949,33979300,CHF
CH0212114653,5856600,CHF
CH0212255803,283853,CHF
CH0212365818,509450,CHF
CH0212459561,9860000,CHF
CH0212937244,2229000,CHF
CH0212937251,12415970,CHF
CH0214925882,1097600,CHF
CH0214926088,980500,CHF
CH0215064350,28407500,CHF
CH0215275519,3023675,CHF
CH0217579777,1067964,CHF
CH0217756631,1024100,CHF
CH0217756656,6684600,CHF
CH0217825311,3522000,CHF
CH0217825337,4044000,CHF
CH0217850673,4190000,CHF
CH0217850699,1729280,CHF
CH0218517875,8348800,CHF
CH0220684614,10488000,CHF
CH0220734930,817875,CHF
CH0221732040,4210000,CHF
CH0221999813,1095000,CHF
CH0222261494,3848250,CHF
CH0222705987,537750,CHF
CH0222760826,5676000,CHF
CH0224485927,10096200,CHF
CH0224574647,1685600,CHF
CH0224761533,16110000,CHF
CH0225173167,2618412,CHF
CH0225941605,5162000,CHF
CH0226752290,2155000,CHF
CH0227976492,4413960,CHF
CH0228138282,3596250,CHF
CH0228531437,192605,CHF
CH0228622392,6391500,CHF
CH0229001000,2035600,CHF
CH0229318131,3139500,CHF
CH0229571770,7380800,CHF
CH0229881138,3005145,CHF
CH0229881153,6860000,CHF
CH0232635869,637688,CHF
CH0232698719,3177000,CHF
CH0232842341,3241500,CHF
CH0233004172,11080000,CHF
CH0233226213,98610,CHF
CH0233341657,5090500,CHF
CH0233680203,1028200,CHF
CH0233911772,3146655,CHF
CH0233911988,8660000,CHF
CH0234789193,10760000,CHF
CH0235034110,4108000,CHF
CH0235475354,5604500,CHF
CH0235834154,764750,CHF
CH0236122740,2691250,CHF
CH0236669591,4292000,CHF
CH0236686843,3725750,CHF
CH0236803992,2888875,CHF
CH0237552101,2432439,CHF
CH0237649964,12341150,CHF
CH0238053125,2360600,CHF
CH0238315664,1935500,CHF
CH0238627142,909663,CHF
CH0238841891,5155000,CHF
CH0239229302,1319320,CHF
CH0239322495,1771262,CHF
CH0239713297,2149000,CHF
CH0239840124,6509400,CHF
CH0240109618,1566000,CHF
CH0240109774,798845,CHF
CH0241392783,3535007,CHF
CH0241528741,14007500,CHF
CH0241926317,4423600,CHF
CH0242193974,5862500,CHF
CH0242596143,1052600,CHF
CH0243069256,2014400,CHF
CH0243154884,1017100,CHF
CH0243273759,3953450,CHF
CH0244017502,1345584,CHF
CH0244175201,1604250,CHF
CH0244767585,39795382,CHF
CH0245691537,532250,CHF
CH0245863987,9605400,CHF
CH0245865834,8733750,CHF
CH0246920208,3160500,CHF
CH0246921537,2450400,CHF
CH0247163618,2045000,CHF
CH0247902908,2016760,CHF
CH0247902916,1059500,CHF
CH0249088136,1060500,CHF
CH0249483667,1179500,CHF
CH0249483683,1437520,CHF
CH0251429384,513750,CHF
CH0251885791,5874675,CHF
CH0252510414,1149500,CHF
CH0252511925,5302500,CHF
CH0252740250,514500,CHF
CH0252903684,256125,CHF
CH0253225921,5135000,CHF
CH0253243346,1058000,CHF
CH0253612763,4137275,CHF
CH0254282202,9337500,CHF
CH0254859116,2561250,CHF
CH0255286707,3570000,CHF
CH0255287028,2148663,CHF
CH0255475292,2357110,CHF
CH0255590801,1024500,CHF
CH0255893056,1041000,CHF
CH0255893064,1525500,CHF
CH0255893072,3042100,CHF
CH0255893114,1186678,CHF
CH0256379097,127686,CHF
CH0256434603,1052700,CHF
CH0258404455,211200,CHF
CH0258586384,1051600,CHF
CH0260067779,658500,CHF
CH0260496283,1517550,CHF
CH0260515769,1053500,CHF
CH0261399064,527250,CHF
CH0261561382,6596100,CHF
CH0261627415,3777900,CHF
CH0262085076,4354000,CHF
CH0262286237,3451000,CHF
CH0262881441,1054500,CHF
CH0262888933,2018000,CHF
CH0262888941,1037000,CHF
CH0263432970,1034800,CHF
CH0264227015,1050400,CHF
CH0265801198,521250,CHF
CH0266307377,1956600,CHF
CH0266437950,3072000,CHF
CH0266842704,2105000,CHF
CH0267020045,6973300,CHF
CH0267222310,8736000,CHF
CH0267291224,2213131,CHF
CH0267855986,516000,CHF
CH0267855994,3601950,CHF
CH0267856000,2045000,CHF
CH0268100226,2673750,CHF
CH0268786982,6402000,CHF
CH0268988158,1546875,CHF
CH0268988174,3375900,CHF
CH0268988182,2760000,CHF
CH0269382088,1040500,CHF
CH0269697931,5190000,CHF
CH0269699176,3108000,CHF
CH0269796212,1575000,CHF
CH0269836703,4752300,CHF
CH0270017830,3091500,CHF
CH0270190983,6867500,CHF
CH0270190991,4685850,CHF
CH0270191007,1124500,CHF
CH0270373803,2424000,CHF
CH0270382093,4018800,CHF
CH0271171685,9292500,CHF
CH0271171693,3189000,CHF
CH0271819812,209400,CHF
CH0272024669,3798050,CHF
CH0272154177,1758750,CHF
CH0273485380,1554450,CHF
CH0273485398,16207766,CHF
CH0273774791,573237,CHF
CH0274253514,5896800,CHF
CH0274314787,3204000,CHF
CH0275352125,3722400,CHF
CH0275527882,3703000,CHF
CH0276237663,2928188,CHF
CH0276423818,7855100,CHF
CH0276534614,365438,CHF
CH0276581094,1280000,CHF
CH0276581110,758625,CHF
CH0276801476,2142000,CHF
CH0276837694,363984,CHF
CH0278346769,3091500,CHF
CH0278667115,38419900,CHF
CH0278875940,1198880,CHF
CH0278875973,2024000,CHF
CH0279135310,1520250,CHF
CH0279720343,1593400,CHF
CH0279929712,507250,CHF
CH0280567469,2022000,CHF
CH0280569093,11742650,CHF
CH0280569135,9100950,CHF
CH0280737518,1286250,CHF
CH0280737542,3683750,CHF
CH0281835485,5212500,CHF
CH0282018974,762000,CHF
CH0282018990,2533750,CHF
CH0282343760,5100000,CHF
CH0282526133,3093000,CHF
CH0282528899,7812000,CHF
CH0282528907,3600000,CHF
CH0282857868,3094500,CHF
CH0282857876,1652250,CHF
CH0283727367,2582500,CHF
CH0284087589,6672000,CHF
CH0284400410,1264375,CHF
CH0284415681,2077000,CHF
CH0284687412,11147000,CHF
CH0284687420,7426980,CHF
CH0284915896,2359125,CHF
CH0284950505,1184000,CHF
CH0285509409,3566500,CHF
CH0285597370,2141000,CHF
CH0285849359,9369360,CHF
CH0285849367,9002350,CHF
CH0285957863,8111960,CHF
CH0286138877,5987850,CHF
CH0288286385,1044400,CHF
CH0288977520,5026079,CHF
CH0289316397,6105000,CHF
CH0290007134,9247500,CHF
CH0291625231,3115500,CHF
CH0292086193,2258850,CHF
CH0292086714,2552500,CHF
CH0292365084,3809750,CHF
CH0292877880,3382500,CHF
CH0292877898,2682500,CHF
CH0292984470,521500,CHF
CH0293343395,2484600,CHF
CH0295050915,2020000,CHF
CH0295186388,3630550,CHF
CH0295653577,3554250,CHF
CH0296231951,4637250,CHF
CH0297132349,1975050,CHF
CH0297132364,3726690,CHF
CH0297343557,509500,CHF
CH0297343565,1600500,CHF
CH0297974880,11181500,CHF
CH0297974898,4312000,CHF
CH0299297280,7969800,CHF
CH0299477353,4599000,CHF
CH0299477361,2075000,CHF
CH0300874267,10227000,CHF
CH0300874283,5711125,CHF
CH0301549348,5695250,CHF
CH0302424392,8949650,CHF
CH0302790115,6120000,CHF
CH0302790123,2964774,CHF
CH0302790131,3055500,CHF
CH0302790149,4001400,CHF
CH0303138520,2040000,CHF
CH0303196148,4693500,CHF
CH0303925652,2055000,CHF
CH0304755157,5969150,CHF
CH0304966960,7402200,CHF
CH0305186535,4056000,CHF
CH0305398247,3093000,CHF
CH0305398254,3075000,CHF
CH0305557644,3079500,CHF
CH0305558030,1095000,CHF
CH0305765775,1032000,CHF
CH0305954569,1355250,CHF
CH0306173722,2030400,CHF
CH0306173730,3586100,CHF
CH0306173748,20562750,CHF
CH0306770600,4592250,CHF
CH0307256401,2021000,CHF
CH0307256419,10825725,CHF
CH0307256435,2241800,CHF
CH0307256450,3202500,CHF
CH0309761853,3566500,CHF
CH0310175507,4551750,CHF
CH0310175515,4114000,CHF
CH0310175564,6192600,CHF
CH0310451825,1218600,CHF
CH0310451833,2518750,CHF
CH0310451841,1019000,CHF
CH0310646523,2094000,CHF
CH0311427584,2654600,CHF
CH0311427618,6129000,CHF
CH0311427626,1372275,CHF
CH0311864901,3733519,CHF
CH0312512640,1541250,CHF
CH0312512715,5264500,CHF
CH0312512731,5827575,CHF
CH0313130061,617400,CHF
CH0314209351,1761377,CHF
CH0315593852,1548735,CHF
CH0315593910,1003000,CHF
CH0315593928,1240200,CHF
CH0315955903,1011500,CHF
CH0315966322,480246,CHF
CH0316423265,1012500,CHF
CH0317921663,2064000,CHF
CH0318407761,1012500,CHF
CH0319403744,7125300,CHF
CH0319403751,5100000,CHF
CH0319403769,2572500,CHF
CH0319403785,15480000,CHF
CH0319415920,4086400,CHF
CH0319415938,2076800,CHF
CH0319415946,10712040,CHF
CH0319415953,3075000,CHF
CH0319415995,802620,CHF
CH0319416134,6753500,CHF
CH0319416936,2987820,CHF
CH0320712596,3771215,CHF
CH0320944900,502317,CHF
CH0323604188,6201000,CHF
CH0323735594,5100000,CHF
CH0323735602,818800,CHF
CH0323735628,4851650,CHF
CH0323735677,2060000,CHF
CH0326213912,1762250,CHF
CH0326213920,1628250,CHF
CH0326213953,2081000,CHF
CH0326371470,6040120,CHF
CH0327722556,10264000,CHF
CH0328298069,7879500,CHF
CH0328599235,4373100,CHF
CH0328901100,1449405,CHF
CH0330143170,3521000,CHF
CH0330143188,5358300,CHF
CH0330938835,2019000,CHF
CH0330938892,10170000,CHF
CH0330938900,6961500,CHF
CH0331455326,3058500,CHF
CH0331455334,3792500,CHF
CH0331455342,4590000,CHF
CH0334081137,122437,CHF
CH0336352742,4041600,CHF
CH0336352759,8534000,CHF
CH0336352767,5182500,CHF
CH0336352775,491250,CHF
CH0336352817,3563000,CHF
CH0336587644,6604000,CHF
CH0336587669,24490420,CHF
CH0336587727,10823050,CHF
CH0336587735,1009500,CHF
CH0336869042,10139000,CHF
CH0337172313,1500750,CHF
CH0337645581,2029000,CHF
CH0338330407,3348510,CHF
CH0338330423,1809500,CHF
CH0338330431,2217375,CHF
CH0338330472,5545650,CHF
CH0338330498,4593100,CHF
CH0340677779,1509750,CHF
CH0340907929,6075000,CHF
CH0340912150,3528000,CHF
CH0341440318,2059925,CHF
CH0341725858,2032000,CHF
CH0341725866,826800,CHF
CH0341725916,3273000,CHF
CH0342587638,2034000,CHF
CH0342587646,2535000,CHF
CH0343366776,1172939,CHF
CH0343366792,7112000,CHF
CH0343366800,3447600,CHF
CH0343366842,3720593,CHF
CH0344583783,412400,CHF
CH0344583791,2783430,CHF
CH0344583809,15140400,CHF
CH0344583817,3549600,CHF
CH0344583833,1587750,CHF
CH0344583866,2143050,CHF
CH0346828434,2038000,CHF
CH0347082783,1029000,CHF
CH0347366038,1296250,CHF
CH0347556877,10423200,CHF
CH0347556885,3072000,CHF
CH0347556901,3070500,CHF
CH0347556919,15604500,CHF
CH0347556927,8580000,CHF
CH0347556935,1010000,CHF
CH0350030414,3036000,CHF
CH0350030455,1992740,CHF
CH0352419615,2446050,CHF
CH0352595851,2657200,CHF
CH0352595885,3121200,CHF
CH0352595893,4744800,CHF
CH0352595927,3096000,CHF
CH0353105197,3007300,CHF
CH0353428037,3680600,CHF
CH0353428052,3171000,CHF
CH0353574319,3097500,CHF
CH0353574327,2555000,CHF
CH0353688929,5092500,CHF
CH0353945378,3078000,CHF
CH0355139855,2545000,CHF
CH0355674802,10008000,CHF
CH0357520433,2283750,CHF
CH0357676151,7113400,CHF
CH0357676169,2080200,CHF
CH0357676177,2424200,CHF
CH0357676235,306450,CHF
CH0358654942,2401875,CHF
CH0358654975,5117500,CHF
CH0359915409,2736125,CHF
CH0360172701,1005000,CHF
CH0360172727,1010500,CHF
CH0360172768,10308000,CHF
CH0360320862,20000000,CHF
CH0360674466,2415007,CHF
CH0360677287,1549500,CHF
CH0360826991,753377,CHF
CH0361532820,13103860,CHF
CH0361532895,3009000,CHF
CH0361532903,5104228,CHF
CH0361533117,1092000,CHF
CH0361533125,2131043,CHF
CH0361533166,1989210,CHF
CH0361533174,1561500,CHF
CH0361533232,2546100,CHF
CH0362444058,5169500,CHF
CH0362748276,3389100,CHF
CH0362748292,1030625,CHF
CH0362748326,7146300,CHF
CH0362748342,5345000,CHF
CH0362748359,1034000,CHF
CH0363463438,2193794,CHF
CH0363645505,885660,CHF
CH0364277415,2120000,CHF
CH0364648409,5109000,CHF
CH0364749348,6863206,CHF
CH0364847779,2022200,CHF
CH0365501508,3042000,CHF
CH0366925763,10179000,CHF
CH0366996459,2007400,CHF
CH0367013973,2257650,CHF
CH0367206684,2048000,CHF
CH0367206718,1518000,CHF
CH0367206759,7220500,CHF
CH0368172877,1539000,CHF
CH0368825474,2810500,CHF
CH0368993116,5051500,CHF
CH0369361123,8000800,CHF
CH0370634633,1013500,CHF
CH0370940105,1999800,CHF
CH0370943539,3041400,CHF
CH0371151538,2499500,CHF
CH0371153492,1902424,CHF
CH0371234383,5138500,CHF
CH0371636264,3513650,CHF
CH0372831567,4767900,CHF
CH0373314894,1517250,CHF
CH0373476040,1283750,CHF
CH0373476107,1095000,CHF
CH0373476123,158850,CHF
CH0373476164,5332500,CHF
CH0373476214,2024000,CHF
CH0373476263,3211500,CHF
CH0373476339,5575500,CHF
CH0373476370,1491700,CHF
CH0373476412,8937750,CHF
CH0373476420,25800000,CHF
CH0373476438,2064000,CHF
CH0373476537,2009000,CHF
CH0373476677,3087000,CHF
CH0373476727,1661250,CHF
CH0373476776,1020500,CHF
CH0373476784,1048000,CHF
CH0373476933,2049000,CHF
CH0373476966,8708000,CHF
CH0373945036,5150000,CHF
CH0373945044,3079500,CHF
CH0373945085,6240000,CHF
CH0373945093,4635450,CHF
CH0374885181,1999600,CHF
CH0377202178,5019500,CHF
CH0379268698,1829700,CHF
CH0379268706,558525,CHF
CH0379268755,2300625,CHF
CH0379268763,2036000,CHF
CH0379354225,3085500,CHF
CH0379610972,4136000,CHF
CH0379610980,1074500,CHF
CH0379610998,1539585,CHF
CH0380011574,853600,CHF
CH0380765294,2049200,CHF
CH0381352563,2070200,CHF
CH0382490941,2999700,CHF
CH0382887260,2004800,CHF
CH0383104335,3323125,CHF
CH0383104343,362775,CHF
CH0383409106,3012000,CHF
CH0383860159,2999700,CHF
CH0384039100,3004800,CHF
CH0384125040,1511250,CHF
CH0384125065,5161500,CHF
CH0384125073,3734500,CHF
CH0384125081,9131660,CHF
CH0384125115,3666600,CHF
CH0385470379,10025000,CHF
CH0385518045,2057000,CHF
CH0385997074,4373243,CHF
CH0385997090,1914250,CHF
CH0385997108,3129000,CHF
CH0386200239,141238,CHF
CH0386688276,2999700,CHF
CH0386949314,1583250,CHF
CH0386949348,3952000,CHF
CH0387879031,1094450,CHF
CH0387879049,3945000,CHF
CH0387879627,2007200,CHF
CH0388070770,10394000,CHF
CH0391424626,3518900,CHF
CH0391491518,3080735,CHF
CH0391648026,1430700,CHF
CH0391911770,7321425,CHF
CH0392885726,10065500,CHF
CH0392885734,721910,CHF
CH0392885809,1032500,CHF
CH0394905696,1011000,CHF
CH0394905704,3060000,CHF
CH0394905712,7171500,CHF
CH0395300335,3102000,CHF
CH0397450724,2364400,CHF
CH0398633229,5140000,CHF
CH0398633260,406400,CHF
CH0398633278,5117500,CHF
CH0398633336,2063000,CHF
CH0398633344,5880735,CHF
CH0398633369,1849748,CHF
CH0398633377,2036000,CHF
CH0398633443,2625000,CHF
CH0398633492,3264000,CHF
CH0398633526,3654000,CHF
CH0398633542,2858220,CHF
CH0398633567,8186400,CHF
CH0398633591,2075000,CHF
CH0398633799,1532250,CHF
CH0398633807,5389800,CHF
CH0398633922,1549500,CHF
CH0398677671,1089000,CHF
CH0398677697,507000,CHF
CH0398677713,4326500,CHF
CH0398677747,2042000,CHF
CH0398678927,925650,CHF
CH0399913802,2090600,CHF
CH0400971617,7133000,CHF
CH0401007346,2031000,CHF
CH0401673980,2603220,CHF
CH0401956823,2265000,CHF
CH0401956864,1019000,CHF
CH0401956880,4124000,CHF
CH0404322205,1051500,CHF
CH0404599224,3055500,CHF
CH0405985836,5352500,CHF
CH0405986057,1849500,CHF
CH0406415247,11236500,CHF
CH0406415304,3424580,CHF
CH0406705126,309640,CHF
CH0407153359,2074000,CHF
CH0407676383,4405350,CHF
CH0407789863,5000000,CHF
CH0407809778,2042000,CHF
CH0407809794,1521750,CHF
CH0408043419,3081000,CHF
CH0408681986,1000000,CHF
CH0408692108,999900,CHF
CH0409938120,1518000,CHF
CH0410155144,4905600,CHF
CH0410155417,9999000,CHF
CH0411478099,5472250,CHF
CH0413618346,5115000,CHF
CH0413618353,1252800,CHF
CH0413618361,3248250,CHF
CH0413821072,2102200,CHF
CH0414509148,4210800,CHF
CH0414510047,1002455,CHF
CH0414510054,3559500,CHF
CH0414522273,2036000,CHF
CH0416445325,2040000,CHF
CH0416655162,2800000,CHF
CH0416889357,5134000,CHF
CH0417086045,1047500,CHF
CH0417086060,2043000,CHF
CH0417086078,1774500,CHF
CH0417086086,6453800,CHF
CH0418609589,1014500,CHF
CH0418792922,19551785,CHF
CH0419040727,2052000,CHF
CH0419040735,1028500,CHF
CH0419040750,1022500,CHF
CH0419040784,1028000,CHF
CH0419040792,2089000,CHF
CH0419040800,604360,CHF
CH0419040842,2648750,CHF
CH0419040925,1150000,CHF
CH0419040958,9558285,CHF
CH0419040974,390950,CHF
CH0419040982,1555500,CHF
CH0419041006,3577000,CHF
CH0419041055,1329250,CHF
CH0419041063,2014950,CHF
CH0419041071,1584000,CHF
CH0419041089,1106000,CHF
CH0419041097,4807000,CHF
CH0419041139,3237553,CHF
CH0419041147,2233658,CHF
CH0419041154,735000,CHF
CH0419041170,515000,CHF
CH0419041188,9486000,CHF
CH0419041204,1659075,CHF
CH0419041220,1707575,CHF
CH0419041246,1003000,CHF
CH0419041287,3553500,CHF
CH0419041337,901350,CHF
CH0419041345,3450000,CHF
CH0419041352,698475,CHF
CH0419041410,3407250,CHF
CH0419041428,1440750,CHF
CH0419041436,1500750,CHF
CH0419041469,6266650,CHF
CH0419041485,1309000,CHF
CH0419041501,1161675,CHF
CH0419041527,980000,CHF
CH0419041568,2521250,CHF
CH0419041576,961500,CHF
CH0419041584,1914000,CHF
CH0419041592,1969000,CHF
CH0419041626,2752750,CHF
CH0419041642,2985000,CHF
CH0419041675,3045000,CHF
CH0419042491,5665000,CHF
CH0419042509,847600,CHF
CH0419045809,1610944,CHF
CH0421460400,2045000,CHF
CH0423233540,1604250,CHF
CH0423233557,2283750,CHF
CH0423233565,1583325,CHF
CH0423549168,2624000,CHF
CH0423563532,2020000,CHF
CH0423563557,2250070,CHF
CH0424710512,5000000,CHF
CH0424937115,1999800,CHF
CH0425766513,1595985,CHF
CH0425766539,1031000,CHF
CH0426350713,2999700,CHF
CH0426621709,2944218,CHF
CH0426621717,3131000,CHF
CH0429659615,1517250,CHF
CH0429659623,2017000,CHF
CH0431085916,4999500,CHF
CH0431276242,2001200,CHF
CH0432492467,19057796,CHF
CH0433761308,3070500,CHF
CH0433761316,1063500,CHF
CH0434678378,1024500,CHF
CH0434678402,996720,CHF
CH0434678436,577000,CHF
CH0434701949,2000600,CHF
CH0435377954,2097304,CHF
CH0435590358,2600000,CHF
CH0435590382,3153000,CHF
CH0437180935,3801600,CHF
CH0437901421,1999600,CHF
CH0438965532,6656000,CHF
CH0438965540,1522500,CHF
CH0440232582,2119600,CHF
CH0440657416,15429000,CHF
CH0441004386,1016500,CHF
CH0441004402,760875,CHF
CH0441186456,1593750,CHF
CH0441186480,1027500,CHF
CH0441186514,4112000,CHF
CH0441186522,2550000,CHF
CH0442761299,1999800,CHF
CH0444001603,10485000,CHF
CH0445088385,1520250,CHF
CH0445625004,4177900,CHF
CH0446595602,1522500,CHF
CH0446595610,3674813,CHF
CH0446595644,4070000,CHF
CH0446595685,4174000,CHF
