Peer.Group,Investor.Name,Portfolio.Name,ISIN,MarketValue,Currency
bank,D,z,US13063CYE47,36658.26988,BGN
bank,A,x,XS1611480168,66410.84157,COP
bank,B,y,US010869HV05,98567.81971,OMR
bank,C,z,GB00B1XG8F22,15481.82692,BDT
bank,D,x,US45784PAK75,13010.21791,BGN
bank,A,y,US677521CX20,67182.937,NZD
bank,B,z,FR0013258647,80125.00178,CHF
bank,C,x,JP370620CH20,67979.3841,CAD
bank,D,y,US36183QZB49,81005.80715,UYU
bank,A,z,BRCRFBDBS046,77376.97245,BHD
bank,B,x,LU0842205667,23645.32206,BGN
bank,C,y,IT0004848476,65001.02704,MUR
bank,D,z,US60637AFT43,35685.18693,ZAR
bank,A,x,US63743FVJ29,3474.207611,PLN
bank,B,y,US35804HAA41,13386.59402,EGP
bank,C,z,US26824Y1047,55684.74216,MUR
bank,D,x,US26211L1035,76515.12079,DOP
bank,A,y,GB00B8075673,2978.788437,MYR
bank,B,z,US31323AAD46,48471.18928,DOP
bank,C,x,IE00B813ZW08,10357.12437,MAD
bank,D,y,GRS516003001,76994.0996,NGN
bank,A,z,US31386MSP67,54794.14056,PHP
bank,B,x,XS0115743519,69524.93906,MYR
bank,C,y,BA100METLRA5,71125.85543,BDT
bank,D,z,RU000A0JNKB5,82935.10232,PLN
bank,A,x,US90270RBD52,67092.61713,MYR
bank,B,y,US75115AAA97,72005.86498,PLN
bank,C,z,US74446HAB50,17915.64271,THB
bank,D,x,HU0000702295,76949.62608,SAR
bank,A,y,US914746AP77,61777.34533,CHF
bank,B,z,LU0976564525,38921.64897,THB
bank,C,x,US3132XTQZ46,34372.87323,KES
bank,D,y,ES0184976035,18260.52557,BHD
bank,A,z,US78468R7623,79092.98971,DKK
bank,B,x,LU1727350370,89912.32136,HKD
bank,C,y,US3138NXKQ92,49968.67908,CNY
bank,D,z,ARGEME560061,2714.456383,PHP
bank,A,x,JP2141301G96,50685.7829,DKK
bank,B,y,US544152AE15,15718.53318,HKD
bank,C,z,LU0011817854,16723.19659,NGN
bank,D,x,LU0406596501,50750.81002,VND
bank,A,y,GB00B3SSR724,28609.37806,EGP
bank,B,z,US31389FLD23,74927.07027,KRW
bank,C,x,IE00BYWP0S80,18552.75432,DKK
bank,D,y,MYL5268OO007,93779.11907,UYU
bank,A,z,FR0010289322,10551.68869,PLN
bank,B,x,CND1000073G5,97734.36107,VND
bank,C,y,US03937LAA35,92544.38128,RON
bank,D,z,US445047CQ42,5071.404594,BHD
bank,A,x,ROSCDBACNOR8,36204.53244,MAD
bank,B,y,AU000000CXO2,29560.14662,AUD
bank,C,z,US95081QAN43,69801.3781,MUR
bank,D,x,US753351LY97,81739.33105,HUF
bank,A,y,US3138EPYZ13,37005.91202,DOP
bank,B,z,CND10000LTD0,17491.19052,PEN
bank,C,x,BRMOVIDBS010,15179.39452,MYR
bank,D,y,US17307GP690,21320.30124,KRW
bank,A,z,US36204URR40,48302.51779,ILS
bank,B,x,US45816D1000,35816.28518,NGN
bank,C,y,XS1980849563,93772.51795,ZMW
bank,D,z,US89838LAF13,97964.98047,HRK
bank,A,x,US37045VAU44,5102.491342,BDT
bank,B,y,US91417KT435,26792.88252,RSD
bank,C,z,US18604SAN09,41801.4237,CAD
bank,D,x,US13063BU264,23290.51809,IDR
bank,A,y,US9151377Y39,9070.935604,KWD
bank,B,z,US051595BA35,23905.8972,RON
bank,C,x,US3138LKGK75,65798.58715,PKR
bank,D,y,US36290SMS76,73467.75109,PHP
bank,A,z,US38376GDN79,32380.70329,TRY
bank,B,x,CA135087G997,69927.66216,CAD
bank,C,y,XS0749350798,90805.36009,KES
bank,D,z,USU1500VAA99,99835.70739,ZMW
bank,A,x,US93884PCJ75,98958.19123,RUB
bank,B,y,CND10000CDV5,29918.17037,CHF
bank,C,z,FR0010532028,54568.14182,MXN
bank,D,x,FR0013154119,71128.71413,RUB
bank,A,y,CA92205X1078,92008.67114,PHP
bank,B,z,US59259YQL64,88353.17679,BGN
bank,C,x,DE000HLB3AS1,87806.44452,RON
bank,D,y,IE00BM67HW99,61432.84053,HUF
bank,A,z,US92531KAF75,72899.18455,TWD
bank,B,x,US36204ACQ67,87036.0468,ZMW
bank,C,y,US186352PX21,98604.37488,ZMW
bank,D,z,SG2F55990442,24755.02413,TWD
bank,A,x,US3138A44B87,61409.6477,THB
bank,B,y,US3133KHSY35,74311.93005,GBP
bank,C,z,US575579ML86,46163.48275,COP
bank,D,x,AMESHGS10ER9,38630.08754,VND
bank,A,y,US12544KAA16,54362.45206,TWD
bank,B,z,US31419ESB64,39540.83106,RSD
bank,C,x,US49474FNC04,48848.88592,RUB
bank,D,y,LU1401871279,19181.57175,KRW
bank,A,z,NL0010107975,96448.95307,ARS
bank,B,x,FR0007041496,64108.32781,CZK
bank,C,y,XS1620176831,83696.70847,THB
bank,D,z,GB00B0LNVF95,46461.50497,NOK
bank,A,x,IE00BD9X2V58,29347.95383,BRL
bank,B,y,JE00BJ1F3079,49276.20072,UYU
bank,C,z,MX01IN2Y0005,65611.76659,PLN
bank,D,x,US366658NK43,42674.09534,USD
bank,A,y,HRKOESRA0007,60134.65418,JOD
bank,B,z,US59447TPM98,57988.66942,BRL
bank,C,x,US167486MM83,7078.650801,LKR
bank,D,y,US36930EAN85,99358.83068,PEN
bank,A,z,US246343LL98,25619.31656,TWD
bank,B,x,KR7087730008,57517.03792,ILS
bank,C,y,LU0705572823,13723.62323,PKR
bank,D,z,NO0010657398,9830.628184,DOP
bank,A,x,TW000A031054,38586.6962,MXN
bank,B,y,CNE000000552,59315.40481,AED
bank,C,z,US3138LKRF61,10963.83029,EUR
bank,D,x,US59447TDX81,52995.78658,NOK
bank,A,y,XS0744577627,91221.66901,PEN
bank,B,z,KYG548741050,29696.19782,TWD
bank,C,x,US83612PAE07,27585.44424,USD
bank,D,y,US06738KQS32,26703.43383,PEN
bank,A,z,US3133KJF984,69380.878,BRL
bank,B,x,HK0000067188,13706.143,JPY
bank,C,y,FR0010538868,89685.77497,PEN
bank,D,z,US70017KAG40,57700.92751,USD
bank,A,x,US605580ED70,28326.08858,EGP
bank,B,y,CA45823ZAF95,53895.22566,AED
bank,C,z,CNE1000006W1,89853.69326,MYR
bank,D,x,ZAE000134961,49989.59052,BRL
bank,A,y,US574193LC04,31975.68968,MYR
bank,B,z,US31371LDV80,93082.87693,UYU
bank,C,x,US31394NUY20,76405.37455,USD
bank,D,y,XS0773649438,47753.06833,RUB
bank,A,z,ES0138534047,63095.31554,HKD
bank,B,x,US36225BQJ07,98361.43927,DKK
bank,C,y,US36210EKE85,35206.38517,IDR
bank,D,z,US736742ZE07,83977.93429,GHS
bank,A,x,US152735US39,29134.78923,JPY
bank,B,y,US454898VT14,16534.00012,LKR
bank,C,z,XS0934539726,80731.85894,MXN
bank,D,x,US3708532029,83208.05039,ZAR
bank,A,y,SE0009979362,46855.90966,UYU
bank,B,z,US645918Z974,56842.81119,MAD
bank,C,x,US44422PBG63,2290.424147,THB
bank,D,y,US94983UAD90,78540.64206,NOK
bank,A,z,US39081JAQ13,43156.76048,JOD
bank,B,x,XS1752467545,28984.49766,CHF
bank,C,y,US64469DUR06,58817.36363,EGP
bank,D,z,US57430YBY05,69047.31644,EUR
bank,A,x,KR354405G752,2559.9934,AED
bank,B,y,DK0006330626,86471.47447,AUD
bank,C,z,US882854Q212,23469.80347,SAR
bank,D,x,JO5014404859,68453.72457,OMR
bank,A,y,COT80CH01805,33996.89427,KWD
bank,B,z,LU1377736357,93824.35631,ZAR
bank,C,x,US454795FH38,19401.57977,PLN
bank,D,y,US0793652R24,92952.64149,ILS
bank,A,z,US6496047092,65148.10373,TRY
bank,B,x,JP2340001J37,45862.49001,UYU
bank,C,y,US3620A2WR32,39714.46042,INR
bank,D,z,US4424366D82,95897.97722,MAD
bank,A,x,JP358581AH81,92316.53963,NOK
bank,B,y,CH0445065268,45433.7301,RON
bank,C,z,US31375VUZ48,96247.45071,ILS
bank,D,x,US31410UKK78,80437.91946,EGP
bank,A,y,JP2130001GC8,57021.63719,INR
bank,B,z,US36224YDM84,65958.3255,RON
bank,C,x,US45471ANK42,20251.47072,RSD
bank,D,y,KR7187220009,5408.406115,SEK
bank,A,z,XS1936090072,41483.76851,UYU
bank,B,x,US3136ALDV04,13254.36164,DKK
bank,C,y,US64711NYN91,4142.30542,BDT
bank,D,z,US36200WJH51,4921.132918,ARS
bank,A,x,FR0012146728,15865.04458,ILS
bank,B,y,US73101T1016,57236.64175,DKK
bank,C,z,US36295QNH91,58994.82728,PHP
bank,D,x,XS1873180415,96476.03307,UYU
bank,A,y,TREAYES00011,95524.93672,QAR
bank,B,z,US13063CNS51,81633.58768,UYU
bank,C,x,US38376T6Z04,29431.47114,INR
bank,D,y,CA7819036046,88719.09452,TRY
bank,A,z,US3140FEU856,73203.71713,USD
bank,B,x,US08579JBB70,37194.16344,IDR
bank,C,y,US36225CBA36,30864.68708,RUB
bank,D,z,XS1575874471,88350.90461,JOD
bank,A,x,VN000000SEP6,94175.65838,OMR
bank,B,y,CA13509PFR97,58391.4449,NGN
bank,C,z,INE295D01020,96090.14375,CNY
bank,D,x,PK0084801015,82929.64292,NGN
bank,A,y,CNE100002WF4,30035.20285,HRK
bank,B,z,US56501RAK23,36139.2333,GBP
bank,C,x,CH0025751329,1570.106702,RON
bank,D,y,US64579FX403,90987.7302,UYU
bank,A,z,NO0010867385,1372.59016,ILS
bank,B,x,US36203FQK48,25510.30508,BWP
bank,C,y,SE0013114451,10959.67585,GHS
bank,D,z,HK0000174232,47877.38586,RSD
bank,A,x,LU0353646689,16937.10509,PKR
bank,B,y,FR0010645317,17786.65283,CHF
bank,C,z,US57582RLZ72,71587.2982,NGN
bank,D,x,LU0503874298,15413.04525,AUD
bank,A,y,FR0000981441,28797.82632,THB
bank,B,z,IE00B1L8MC56,90307.75809,CNY
bank,C,x,US31396WS498,61635.86324,MYR
bank,D,y,US36209FVG17,96076.7109,GHS
bank,A,z,IE00BWBSFJ00,30917.12074,AED
bank,B,x,US61748HLC33,97418.22396,RUB
bank,C,y,MYL5140OO008,39099.04723,AUD
bank,D,z,US251510FW82,2593.71773,INR
bank,A,x,US17181CAA62,2826.457823,CHF
bank,B,y,LU0607987889,78363.56468,DOP
bank,C,z,USU02044AA05,44951.2624,INR
bank,D,x,US03040WAU99,23835.05692,QAR
bank,A,y,US12645VAC19,25712.05928,KES
bank,B,z,US05605GAS12,97196.64882,BRL
bank,C,x,US644693KR38,41310.98955,USD
bank,D,y,US26613TAD28,27700.34675,KWD
bank,A,z,US30216BHH87,54736.57114,USD
bank,B,x,US31406F7C92,95615.77771,NOK
bank,C,y,XS0318577755,55137.59257,ZAR
bank,D,z,CH0209675195,10128.03991,BWP
bank,A,x,US89238QAB59,55469.16189,EUR
bank,B,y,US13033L8M26,79092.74848,EGP
bank,C,z,US34540TND09,27642.51019,AUD
bank,D,x,US298191J402,73856.2723,PKR
bank,A,y,LU1046681943,81842.55547,CLP
bank,B,z,US192288GM48,94716.89586,RON
bank,C,x,US30301WAJ18,84298.13406,ZAR
bank,D,y,TH0623A3G607,78111.94569,UYU
bank,A,z,US0222761092,11068.02389,MAD
bank,B,x,RU000A0JTM51,81440.4496,RUB
bank,C,y,XS1569896498,99434.16321,MAD
bank,D,z,XS1403264374,25467.20624,LKR
bank,A,x,NGUACN000006,90015.06369,UYU
bank,B,y,US3140FG5M77,1558.352323,BRL
bank,C,z,US36206LCD91,47470.45533,PHP
bank,D,x,US38377TWQ02,78250.01162,NZD
bank,A,y,XS1494406074,16389.43168,LKR
bank,B,z,US918608SK70,6278.245799,MAD
bank,C,x,US194469GH91,89950.4867,MYR
bank,D,y,IE00B0M62X26,87722.0779,BGN
bank,A,z,CNE100000KG1,83432.64732,GBP
bank,B,x,JP3864900000,27557.70214,JOD
bank,C,y,US118683FG19,83802.07155,AUD
bank,D,z,CA92241Y1016,42522.55591,THB
bank,A,x,INE585B01010,70224.82217,PEN
bank,B,y,US361596AA79,34720.92913,CAD
bank,C,z,AU000000BUD3,11031.30208,BHD
bank,D,x,US25085JBB89,14549.11434,EGP
bank,A,y,US066616AL77,27945.04768,ZMW
bank,B,z,US36179TNR22,68316.75744,MUR
bank,C,x,LU0605515963,74889.06462,PKR
bank,D,y,US13034ASJ06,7336.256195,SEK
bank,A,z,USU72398AA59,27111.99203,CHF
bank,B,x,US31395UC746,75542.51594,CLP
bank,C,y,CNE000000FB3,59358.20789,GBP
bank,D,z,XS1234265848,72819.07776,THB
bank,A,x,US04542BBB71,12389.76594,ZAR
bank,B,y,US3136A3VX64,55989.44923,BWP
bank,C,z,BMG794411048,12683.55997,BHD
bank,D,x,CH0026950078,63992.81283,RON
bank,A,y,XS2101563216,28438.20741,CHF
bank,B,z,XS1045127393,9187.753356,NGN
bank,C,x,US92708EAC57,86138.12638,AED
bank,D,y,US36211ESM11,53205.31989,VND
bank,A,z,USY4481PAA58,56356.33142,IDR
bank,B,x,US1785871013,1625.003287,COP
bank,C,y,US59266TNU15,17804.04872,VND
bank,D,z,US3138ET3B07,25842.02648,GHS
bank,A,x,XS1889107931,29664.45332,HKD
bank,B,y,US535134HY98,92959.60446,EUR
bank,C,z,INE876S01017,33196.44889,MAD
bank,D,x,JP3813800004,31945.4785,ZMW
bank,A,y,US155675DU23,5518.69817,MYR
bank,B,z,DE000VF574S5,81531.12802,MYR
bank,C,x,US15132ELB29,31609.16337,RON
bank,D,y,US03965UAC45,25166.98537,ARS
bank,A,z,US46591B1035,53568.0636,ZAR
bank,B,x,US92558AAG58,6155.178621,SGD
bank,C,y,HK0000055613,58593.81292,TRY
bank,D,z,US378280TQ42,70370.52651,BWP
bank,A,x,US492674PH32,57207.19783,DKK
bank,B,y,US115067GU87,52979.46583,NGN
bank,C,z,US31297KHQ85,5800.775501,PHP
bank,D,x,LU1393925745,38126.20657,CLP
bank,A,y,TH0148010R15,44489.01351,QAR
bank,B,z,US833204SE10,2514.846767,RON
bank,C,x,US369622SM84,91869.81384,PKR
bank,D,y,CH0477380916,56464.79405,GBP
bank,A,z,US64072UAK88,16283.9473,IDR
bank,B,x,US938650QY71,52624.35846,ILS
bank,C,y,US86607CBE84,99606.73238,TRY
bank,D,z,GB00BZ005541,9698.286565,BWP
bank,A,x,US36202KM772,99803.86067,TRY
bank,B,y,JP2231001G98,25676.21902,QAR
bank,C,z,GB00BLF0LG43,56188.24834,MUR
bank,D,x,US762197TH40,40292.40291,PKR
bank,A,y,US498409AB75,35933.05628,HRK
bank,B,z,MT7000001996,55409.89752,RSD
bank,C,x,XS1813268676,44027.71185,PKR
bank,D,y,PEP620005004,94733.09894,NGN
bank,A,z,US017357ZQ04,98470.05784,GHS
bank,B,x,US539821AJ78,7606.01301,COP
bank,C,y,US36203CZC99,78790.98513,KWD
bank,D,z,GB00BJ04K604,12044.09035,JOD
bank,A,x,JP365190AD26,50887.35842,JOD
bank,B,y,INE346W01013,38354.18842,GHS
bank,C,z,GRS092103001,97462.46614,NGN
bank,D,x,US64987BL550,50776.07417,MUR
bank,A,y,CA642866GE10,31876.82796,GHS
bank,B,z,CH0021722076,12060.5764,OMR
bank,C,x,JE00B460QR00,91875.3402,KES
bank,D,y,US31404JAG04,47061.96331,EGP
bank,A,z,US00108WAD20,67115.86942,BGN
bank,B,x,US64990EVF14,94726.25126,VND
bank,C,y,JP370620AC43,16293.44476,ILS
bank,D,z,US469487JX19,60782.41942,CNY
bank,A,x,US46556LAM63,13850.87637,CHF
bank,B,y,AT0000724307,71486.51555,GBP
bank,C,z,FR0010278424,57119.60337,MAD
bank,D,x,CNE100001X76,29294.16326,CLP
bank,A,y,US759950DQ81,2980.236114,NZD
bank,B,z,CNE100002GY8,20830.10576,BGN
bank,C,x,US3133X8L345,90222.55891,GBP
bank,D,y,AU000000APD5,69232.28859,HUF
bank,A,z,US36176WXU07,37800.75521,RUB
bank,B,x,IE00BZ0G8C04,39943.70067,SEK
bank,C,y,LU0818784711,66580.82748,KWD
bank,D,z,US61336PEV94,17664.79115,PEN
bank,A,x,DE000A2DMUS3,46054.13163,CNY
bank,B,y,XS1690676439,75939.33854,GBP
bank,C,z,US054561AJ49,58318.25599,NOK
bank,D,x,DE0008474511,8036.487192,INR
bank,A,y,CNE000000271,51421.90532,RON
bank,B,z,VN000000PVA8,91541.82916,GHS
bank,C,x,IE00B43VK078,2295.659096,CHF
bank,D,y,US38375USC52,81071.93797,MAD
bank,A,z,FR0011634328,2351.753056,KRW
bank,B,x,PLHDRTR00013,71889.01311,MXN
bank,C,y,US09628D1046,46998.80305,THB
bank,D,z,US3137FKPG53,92982.87216,RON
bank,A,x,LI0240109632,76437.14958,PKR
bank,B,y,XS1858838508,78034.60617,KRW
bank,C,z,LU1209509329,97012.93195,COP
bank,D,x,US715638BE14,4290.963434,TRY
bank,A,y,US33844FAE79,66253.41743,PKR
bank,B,z,US31417EZA27,82718.27894,RON
bank,C,x,US05329WAP77,5290.620445,NGN
bank,D,y,US913366JC58,25913.31997,DKK
bank,A,z,US166764BL33,80223.06362,COP
bank,B,x,US3136A7AG74,74945.33471,PHP
bank,C,y,CH0126455226,7606.479193,RSD
bank,D,z,US090874JY54,76191.16179,MUR
bank,A,x,US36241L3G96,12518.02146,JPY
bank,B,y,LU0145657366,94318.3029,MAD
bank,C,z,AT0000A20EC1,90458.07693,NOK
bank,D,x,FR0013297488,99702.64102,MXN
bank,A,y,US68609BJW81,63526.57725,AED
bank,B,z,US801060AD60,54798.37551,BRL
bank,C,x,US92990GAD51,53400.60393,CLP
bank,D,y,PHY0001ZAC87,56384.39138,MAD
bank,A,z,US040484KR73,13040.61567,NGN
bank,B,x,US256359DT41,78852.79109,PHP
bank,C,y,TW0006461007,28067.75897,PHP
bank,D,z,TW0006173008,48337.31187,MYR
bank,A,x,US31292SBU33,45526.82984,CLP
bank,B,y,FR0010095596,24762.69308,ARS
bank,C,z,US912833X885,42208.65191,LKR
bank,D,x,JP3215150008,61343.06548,CLP
bank,A,y,US61761ABB35,6082.780796,IDR
bank,B,z,US82707BAZ22,10474.14287,MUR
bank,C,x,US0963081015,12905.78475,KWD
bank,D,y,HU0000717962,25103.31493,THB
bank,A,z,US3140J9SN27,51257.88983,GBP
bank,B,x,US36205PY472,64677.19193,NZD
bank,C,y,US25477GJC06,40657.89961,BGN
bank,D,z,XS2032702917,27852.44109,PHP
bank,A,x,TH795403B401,55927.96169,JPY
bank,B,y,US67760ADG85,2203.793794,UYU
bank,C,z,INE590B01010,99572.4954,CHF
bank,D,x,CA34957EAB70,34735.24516,ARS
bank,A,y,US13080SWJ94,13658.48828,EUR
bank,B,z,FR0010074690,28923.89542,EUR
bank,C,x,US961214DV21,23174.94901,VND
bank,D,y,US3133A1CM28,66907.66418,RUB
bank,A,z,RU0009843213,57680.52302,ARS
bank,B,x,LU1324051827,90982.80287,MYR
bank,C,y,US848712PZ29,1.35E+04,COP
bank,D,z,XS2051660335,80770.39914,EGP
bank,A,x,US31392CP990,39433.74934,MAD
bank,B,y,US316773CU23,84010.30176,VND
bank,C,z,US16532LKS42,74152.75503,PLN
bank,D,x,AU0000054900,79606.25641,GHS
bank,A,y,JP3266150006,55763.0652,GBP
bank,B,z,LU0234926953,35564.04783,TWD
bank,C,x,US889560BE76,65857.69539,BGN
bank,D,y,NO0010679012,38345.37472,NZD
bank,A,z,US62547YAC93,473.4790614,JOD
bank,B,x,US3140X4PC45,58393.77535,BDT
bank,C,y,IL0011328858,69647.97149,RSD
bank,D,z,US93974DG286,63156.5867,PLN
bank,A,x,ZAE000117321,54119.07897,TRY
bank,B,y,XS2114234714,15493.19352,TWD
bank,C,z,LU0231205856,63098.39007,ZMW
bank,D,x,LU0211284228,5043.890519,CHF
bank,A,y,TW0003224002,15238.15354,HKD
bank,B,z,KR6192052662,98757.82329,GBP
bank,C,x,DE000A12ULL2,37807.47299,NGN
bank,D,y,GB00B4351D99,49913.0883,HRK
bank,A,z,US31379VZ368,8185.315602,CHF
bank,B,x,US576434FH27,3731.490214,VND
bank,C,y,US63743FZE95,99802.20874,GBP
bank,D,z,US004375CG41,97996.72342,COP
bank,A,x,CNE0000002Z5,68279.19091,COP
bank,B,y,XS1567903627,14857.93332,AED
bank,C,z,DE000HVB1FH5,46818.45548,GHS
bank,D,x,US3136A8TC43,35467.65624,VND
bank,A,y,FR0013477254,25907.9411,COP
bank,B,z,GB0006441181,76665.79905,CAD
bank,C,x,US912828ZJ22,64952.59297,RUB
bank,D,y,FR0013263951,80317.41341,JOD
bank,A,z,US31410KU449,51813.29522,ZMW
bank,B,x,US31331GAU31,5533.957218,HRK
bank,C,y,US3138LGKU99,68346.61854,LKR
bank,D,z,US46613CX673,31581.17038,AUD
bank,A,x,LU0966309212,77478.33939,AUD
bank,B,y,DE000LB06G44,26218.09941,GHS
bank,C,z,US68557F1003,59876.4249,MYR
bank,D,x,US126670QT84,39635.08773,BGN
bank,A,y,US64986DBA28,72383.69602,RON
bank,B,z,CL0002385038,76125.70191,BGN
bank,C,x,US688225AH44,28980.96594,EUR
bank,D,y,US3138L54M96,7939.831778,BWP
bank,A,z,SE0001175712,6681.130063,CHF
bank,B,x,JP216000CHB3,86249.25666,SGD
bank,C,y,US3138X3EN81,55893.20121,EUR
bank,D,z,SE0009145287,61981.22442,COP
bank,A,x,US73316PEN69,18753.25045,JPY
bank,B,y,AU000000VG15,98394.22612,CZK
bank,C,z,US3132WFQA00,2003.784864,KWD
bank,D,x,US465139DR13,2181.810552,MAD
bank,A,y,XS1548475968,57437.93122,SEK
bank,B,z,US38378BQG76,18431.14242,GBP
bank,C,x,US837151FC86,90696.38582,LKR
bank,D,y,XS0472958072,56888.66531,PHP
bank,A,z,US3138LJX216,25444.13809,QAR
bank,B,x,CA5652971089,97293.70519,SEK
bank,C,y,GB00B592H774,94738.77889,PKR
bank,D,z,CH0271288554,89192.70785,KRW
bank,A,x,CA31447M1077,88836.64301,OMR
bank,B,y,US31326FV700,51953.43278,CNY
bank,C,z,INE744I01034,94473.6846,JPY
bank,D,x,US667488PJ33,52107.15788,MAD
bank,A,y,JP3167430002,58215.92236,QAR
bank,B,z,US262615JE81,30286.71623,SEK
bank,C,x,CND10000CBG0,65656.63709,HUF
bank,D,y,US31418PQG36,96018.96156,VND
bank,A,z,US57419RC780,80413.03145,VND
bank,B,x,US98389BAS97,41174.56146,QAR
bank,C,y,FR0013265600,67797.03308,ARS
bank,D,z,US59259NR215,61332.76895,PLN
bank,A,x,US523510EU53,80757.95856,PHP
bank,B,y,US3138WEXU85,69357.13184,GHS
bank,C,z,US3138LCWR29,7504.270962,KWD
bank,D,x,XS0111168414,21801.28378,KRW
bank,A,y,US342816H990,90576.75318,BHD
bank,B,z,US364478VA22,43198.32613,LKR
bank,C,x,GB00BZ5Z1C39,14870.73033,SAR
bank,D,y,INE053F07BA5,35074.03226,UYU
bank,A,z,FR0007065289,66985.30538,ZAR
bank,B,x,US021087TJ00,92241.09446,CLP
bank,C,y,XS1571341830,51010.81523,PLN
bank,D,z,US02146XAT54,25294.99514,INR
bank,A,x,US31371FEE88,42126.60374,CZK
bank,B,y,US976904ZT22,82806.78936,NOK
bank,C,z,US59261AQY63,15560.7342,COP
bank,D,x,US644693MY60,9421.038931,AUD
bank,A,y,JP3115800009,61186.98565,CZK
bank,B,z,US617736HX48,61219.10974,ILS
bank,C,x,US3140FXBE10,9641.078124,ZAR
bank,D,y,US709207DH47,68123.46559,MAD
bank,A,z,US3130A2UW45,21640.61215,NOK
bank,B,x,US92978NAL82,46335.07822,CNY
bank,C,y,SE0004330249,19898.49996,QAR
bank,D,z,DK0006323175,68912.71043,CZK
bank,A,x,GB00B1GGDH66,57410.30838,RUB
bank,B,y,JP1103131B31,47223.93854,USD
bank,C,z,US31297APN80,97293.04091,PHP
bank,D,x,CH0204477258,22345.70473,IDR
bank,A,y,US38375AMA96,43048.35235,SAR
bank,B,z,US3137AJS625,36051.65954,SGD
bank,C,x,XS0743901612,92430.76774,CAD
bank,D,y,LU0755949178,10598.77456,EGP
bank,A,z,AU000000GPT8,41088.56456,AUD
bank,B,x,US31402NY442,52612.7182,LKR
bank,C,y,US91412NAC48,32921.20229,BGN
bank,D,z,XS1720923066,65171.48828,HKD
bank,A,x,US3137B36D51,39187.72178,PKR
bank,B,y,GB00B8BB9445,66835.53742,LKR
bank,C,z,US31414G2D07,98887.11214,OMR
bank,D,x,US590214AC65,70537.30017,MXN
bank,A,y,US49460M1018,83526.31202,COP
bank,B,z,GB00BYSYZL73,24231.2895,BRL
bank,C,x,US41162DAA72,32323.9576,BDT
bank,D,y,CNE100000NQ4,28820.38079,BRL
bank,A,z,US69352PAF09,64830.26809,COP
bank,B,x,KYG4002A1004,62724.83243,EUR
bank,C,y,US709235WW17,35194.56451,BHD
bank,D,z,US576000RB15,46573.52489,INR
bank,A,x,US3138LECK51,71847.91122,DKK
bank,B,y,US46647PAS56,50805.32999,MUR
bank,C,z,US219764NG82,90940.24736,AUD
bank,D,x,LU0904227583,44845.10769,NZD
bank,A,y,US008065AD67,60426.65508,NGN
bank,B,z,INE105Y01019,97291.93379,ZMW
bank,C,x,BG1100072013,4847.781885,BGN
bank,D,y,US9128282N91,66572.2078,EUR
bank,A,z,US1322853J44,37995.18686,ZAR
bank,B,x,CNE100003JQ6,27236.93917,USD
bank,C,y,BRLVBICTF002,49699.41136,CZK
bank,D,z,DE000A0N62F2,384.0721905,KRW
bank,A,x,US197558ET29,30165.01786,CZK
bank,B,y,JP3237000009,53485.89286,NOK
bank,C,z,LU0923087158,72416.26749,AED
bank,D,x,FR0011869320,22136.94636,QAR
bank,A,y,US36210KK951,92480.88905,ILS
bank,B,z,US39167JCU79,13754.26273,KES
bank,C,x,US64990EKW65,2069.37552,SEK
bank,D,y,US13079PTZ61,81413.52423,MUR
bank,A,z,US3138M53B32,54370.7742,KRW
bank,B,x,US79574CAA18,21842.5009,AUD
bank,C,y,XS1484539348,37397.22703,PLN
bank,D,z,US3620AGH249,19136.99068,CZK
bank,A,x,US86858W2008,78554.58059,BDT
bank,B,y,US00339TAA60,91040.93533,MYR
bank,C,z,US93974C5F33,33365.78451,SGD
bank,D,x,US62952EAD94,75462.9961,OMR
bank,A,y,US882854P891,50156.37263,DKK
bank,B,z,US3128K1RK97,40845.31805,TRY
bank,C,x,GB00B4JVX467,90219.98904,TRY
bank,D,y,DE000A0DPRE6,62059.99354,BDT
bank,A,z,MYBGL2000018,97990.91457,EGP
bank,B,x,US24824AAE10,65734.25128,DKK
bank,C,y,US31386GCR20,48470.42351,AUD
bank,D,z,US749691AC51,70677.45606,LKR
bank,A,x,US30214YAE41,23526.69776,USD
bank,B,y,FR0011074616,77623.11202,TRY
bank,C,z,US462590KU34,58284.72385,COP
bank,D,x,USU0536PAA22,53741.80532,MYR
bank,A,y,XS0827692343,82066.75721,EGP
bank,B,z,US12592XBB10,88689.30778,OMR
bank,C,x,US59334KHB70,87648.15228,BRL
bank,D,y,US783244HF60,56096.38708,PKR
bank,A,z,US3136FG4E43,80727.45468,AUD
bank,B,x,US964780UH18,39154.14824,NZD
bank,C,y,US8827223G41,97794.76738,IDR
bank,D,z,LU0630479292,15217.65759,PKR
bank,A,x,IN2020100052,51945.4438,EGP
bank,B,y,US167727UF16,90192.43616,INR
bank,C,z,US74371C2089,62562.19192,MUR
bank,D,x,USU1108LAC38,66829.0342,DOP
bank,A,y,NO0010822984,18799.73256,NGN
bank,B,z,US3128PFAK19,56894.49871,LKR
bank,C,x,XS0128313318,74685.01321,CZK
bank,D,y,XS1051076922,70166.72364,NZD
bank,A,z,US880558GH89,91764.28649,SGD
bank,B,x,US31413L2G30,12825.74511,NZD
bank,C,y,US36204Q5A48,80460.85832,CLP
