MarketValue,Currency,ISIN
10498214,CHF,CH0012549785
393605,CHF,CH0012684657
1565365,CHF,CH0012829898
22193322,CHF,CH0013841017
1544886,CHF,CH0014284498
1333222,CHF,CH0014786500
13766115,CHF,CH0014852781
2044520,CHF,CH0015251710
4433859,CHF,CH0016440353
2006337,CHF,CH0017640209
4694570,CHF,CH0018294154
3119700,CHF,CH0018712346
327736,CHF,CH0019107025
412257,CHF,CH0019396990
1160500,CHF,CH0020498645
10444000,CHF,CH0020632144
2680192,CHF,CH0021783391
36115000,CHF,CH0021894602
12412600,CHF,CH0022268004
483020,CHF,CH0022268228
536848,CHF,CH0022427626
580750,CHF,CH0022566175
3070500,CHF,CH0022721762
3361084,CHF,CH0023405456
506611,CHF,CH0023868554
1469125,CHF,CH0024141100
1107600,CHF,CH0024484187
5885000,CHF,CH0024522747
915367,CHF,CH0024590272
14083038,CHF,CH0024608827
8555696,CHF,CH0024638196
4065845,CHF,CH0024638212
32670000,CHF,CH0025185676
7512912,CHF,CH0025238863
375713,CHF,CH0025343259
709140,CHF,CH0025536027
6418308,CHF,CH0025751329
3047640,CHF,CH0025826949
7522500,CHF,CH0025896942
8298500,CHF,CH0026096567
9093000,CHF,CH0026213451
1332500,CHF,CH0026233491
13381500,CHF,CH0026620846
1368000,CHF,CH0026674314
6354000,CHF,CH0026950078
512000,CHF,CH0026985082
27060000,CHF,CH0026985520
4616000,CHF,CH0027752200
2867400,CHF,CH0027815288
701774,CHF,CH0028200837
3204000,CHF,CH0028608195
4824000,CHF,CH0028968201
17007592,CHF,CH0030170408
1008614,CHF,CH0030380734
1198552,CHF,CH0030486770
12880000,CHF,CH0030653916
1302000,CHF,CH0030876111
271500,CHF,CH0031084087
23484285,CHF,CH0031102061
2731250,CHF,CH0031442731
570750,CHF,CH0033037679
595895,CHF,CH0033361673
5537000,CHF,CH0033961746
6018115,CHF,CH0036702964
182810,CHF,CH0038285679
1731240,CHF,CH0038388911
265390242,CHF,CH0038863350
10764530,CHF,CH0039139404
5171461,CHF,CH0039266512
638148,CHF,CH0042615283
936749,CHF,CH0043238366
9473441,CHF,CH0044328745
445804,CHF,CH0048265513
840265,CHF,CH0100837282
9504924,CHF,CH0102484968
401328,CHF,CH0102659627
3732591,CHF,CH0102993182
2956800,CHF,CH0103165012
1058500,CHF,CH0107012129
10444500,CHF,CH0107134683
2121000,CHF,CH0107991892
209499,CHF,CH0108503795
8603133,CHF,CH0109152741
1149000,CHF,CH0109152758
399507,CHF,CH0109674488
476116,CHF,CH0110240600
6025906,CHF,CH0111007206
2137000,CHF,CH0111191133
464774,CHF,CH0111677362
10108559,CHF,CH0112138794
7569172,CHF,CH0112262933
3015809,CHF,CH0112272783
9193800,CHF,CH0112933483
6077966,CHF,CH0113480161
7025700,CHF,CH0113982562
59950000,CHF,CH0114260257
1130171,CHF,CH0114405324
1622250,CHF,CH0114695379
1124000,CHF,CH0114695403
598500,CHF,CH0114695429
372206,CHF,CH0114839266
10021641,CHF,CH0115013226
2393685,CHF,CH0115457670
17104000,CHF,CH0115595487
26754000,CHF,CH0115967397
15686150,CHF,CH0116306868
2186820,CHF,CH0117076379
2622500,CHF,CH0117615374
1538976,CHF,CH0117683794
1329350,CHF,CH0117843745
6137500,CHF,CH0118668257
1725000,CHF,CH0118886735
49926800,CHF,CH0119015086
2797875,CHF,CH0119153663
3255000,CHF,CH0119468368
1909710,CHF,CH0119533278
654000,CHF,CH0119542634
3661250,CHF,CH0119983077
62316800,CHF,CH0120168486
33399000,CHF,CH0122787606
10299000,CHF,CH0122955377
11346500,CHF,CH0123385756
7234500,CHF,CH0123385772
6693000,CHF,CH0123423276
1504881,CHF,CH0123575091
10153000,CHF,CH0123794684
5019109,CHF,CH0124656247
3505500,CHF,CH0124739902
12988600,CHF,CH0124855328
10902150,CHF,CH0125062262
1647950,CHF,CH0125067774
12919500,CHF,CH0126116539
545750,CHF,CH0126183075
10383000,CHF,CH0126516043
17601000,CHF,CH0126519047
1622370,CHF,CH0126673539
27039560,CHF,CH0126881561
11665000,CHF,CH0126977641
17493000,CHF,CH0127350376
264355,CHF,CH0127480363
5227500,CHF,CH0127513114
9850550,CHF,CH0127593140
10621500,CHF,CH0127860192
20640000,CHF,CH0128557029
51600000,CHF,CH0128820351
1291000,CHF,CH0128833289
2414600,CHF,CH0128891105
5202500,CHF,CH0129410988
12316500,CHF,CH0129766215
8580000,CHF,CH0129918071
20166000,CHF,CH0129938301
5868240,CHF,CH0130036566
1275133,CHF,CH0130293662
2893991,CHF,CH0130501304
21872000,CHF,CH0131610740
787875,CHF,CH0131804616
7881032,CHF,CH0132163434
11484000,CHF,CH0132176055
683475,CHF,CH0133090636
1018875,CHF,CH0136594337
2855000,CHF,CH0136611800
13587600,CHF,CH0136847156
25656400,CHF,CH0137659469
548250,CHF,CH0138760811
10120000,CHF,CH0138793556
1898490,CHF,CH0139265000
5562500,CHF,CH0140819845
6736300,CHF,CH0142054391
349350,CHF,CH0142337697
1073000,CHF,CH0142900775
1934496,CHF,CH0142981940
829200,CHF,CH0143383963
10383200,CHF,CH0143383971
2693768,CHF,CH0143708870
236800,CHF,CH0143808365
108300,CHF,CH0143838396
1616500,CHF,CH0144873277
518500,CHF,CH0146652158
8489250,CHF,CH0147144361
2074000,CHF,CH0148295451
2253600,CHF,CH0149176171
11730000,CHF,CH0149317056
1344000,CHF,CH0149549575
692773,CHF,CH0180428531
3641240,CHF,CH0180513183
27845000,CHF,CH0181215028
6130800,CHF,CH0181377042
519250,CHF,CH0181932929
222400,CHF,CH0181932952
639750,CHF,CH0182337334
1144600,CHF,CH0182910882
1126400,CHF,CH0183366167
11239000,CHF,CH0184043542
3075000,CHF,CH0184636915
5827250,CHF,CH0184777271
2637870,CHF,CH0185258222
3352500,CHF,CH0185577837
2349600,CHF,CH0185831366
1063000,CHF,CH0185843015
337950,CHF,CH0185907083
1056500,CHF,CH0186162613
1071000,CHF,CH0186472822
2394025,CHF,CH0187043820
3821550,CHF,CH0188335365
4702050,CHF,CH0188927450
928125,CHF,CH0189742445
4516000,CHF,CH0190125036
1541432,CHF,CH0190125044
1351250,CHF,CH0190361029
15445300,CHF,CH0190369378
281997,CHF,CH0190891181
1024500,CHF,CH0192241252
1116900,CHF,CH0192241278
1046500,CHF,CH0193069835
505564,CHF,CH0193296990
1112000,CHF,CH0193395537
4680000,CHF,CH0193717540
1039500,CHF,CH0193744916
6240000,CHF,CH0194112071
13433120,CHF,CH0194273204
507633,CHF,CH0194405335
1590000,CHF,CH0194695083
3609270,CHF,CH0194695117
8372000,CHF,CH0194958986
5285000,CHF,CH0196878661
1065378,CHF,CH0198251305
3124500,CHF,CH0198323484
12200000,CHF,CH0199347680
3754653,CHF,CH0199419992
1301400,CHF,CH0199543544
12269250,CHF,CH0199543569
218600,CHF,CH0199544989
2649000,CHF,CH0199589588
5843250,CHF,CH0199773232
1168745,CHF,CH0200044771
542450,CHF,CH0200044789
1687950,CHF,CH0200044805
2122000,CHF,CH0200044821
2003784,CHF,CH0200252820
3201000,CHF,CH0200252838
6165500,CHF,CH0200370218
7237300,CHF,CH0201591705
1775650,CHF,CH0203695629
5312500,CHF,CH0204017005
841750,CHF,CH0204276213
1124000,CHF,CH0204365651
5307500,CHF,CH0204477290
1001707,CHF,CH0204477688
25188750,CHF,CH0204567256
3159210,CHF,CH0204567322
375956,CHF,CH0204678020
2502838,CHF,CH0204811076
3592050,CHF,CH0204811100
6380000,CHF,CH0205276725
501075,CHF,CH0205409011
13669500,CHF,CH0205832618
4390000,CHF,CH0206594506
339600,CHF,CH0206728823
543500,CHF,CH0206894740
3275000,CHF,CH0207413185
2877972,CHF,CH0208271541
3166500,CHF,CH0208323441
11313450,CHF,CH0208323458
2518800,CHF,CH0208701380
7364000,CHF,CH0209654984
3049800,CHF,CH0209886511
5457500,CHF,CH0210240310
1056500,CHF,CH0210362791
201004,CHF,CH0210384134
7360500,CHF,CH0210461312
33459479,CHF,CH0210483332
2092000,CHF,CH0210891989
11481480,CHF,CH0211588915
33979300,CHF,CH0211588949
5856600,CHF,CH0212114653
283853,CHF,CH0212255803
509450,CHF,CH0212365818
9860000,CHF,CH0212459561
2229000,CHF,CH0212937244
12415970,CHF,CH0212937251
1097600,CHF,CH0214925882
980500,CHF,CH0214926088
28407500,CHF,CH0215064350
3023675,CHF,CH0215275519
1067964,CHF,CH0217579777
1024100,CHF,CH0217756631
6684600,CHF,CH0217756656
3522000,CHF,CH0217825311
4044000,CHF,CH0217825337
4190000,CHF,CH0217850673
1729280,CHF,CH0217850699
8348800,CHF,CH0218517875
10488000,CHF,CH0220684614
817875,CHF,CH0220734930
4210000,CHF,CH0221732040
1095000,CHF,CH0221999813
3848250,CHF,CH0222261494
537750,CHF,CH0222705987
5676000,CHF,CH0222760826
10096200,CHF,CH0224485927
1685600,CHF,CH0224574647
16110000,CHF,CH0224761533
2618412,CHF,CH0225173167
5162000,CHF,CH0225941605
2155000,CHF,CH0226752290
4413960,CHF,CH0227976492
3596250,CHF,CH0228138282
192605,CHF,CH0228531437
6391500,CHF,CH0228622392
2035600,CHF,CH0229001000
3139500,CHF,CH0229318131
7380800,CHF,CH0229571770
3005145,CHF,CH0229881138
6860000,CHF,CH0229881153
637688,CHF,CH0232635869
3177000,CHF,CH0232698719
3241500,CHF,CH0232842341
11080000,CHF,CH0233004172
98610,CHF,CH0233226213
5090500,CHF,CH0233341657
1028200,CHF,CH0233680203
3146655,CHF,CH0233911772
8660000,CHF,CH0233911988
10760000,CHF,CH0234789193
4108000,CHF,CH0235034110
5604500,CHF,CH0235475354
764750,CHF,CH0235834154
2691250,CHF,CH0236122740
4292000,CHF,CH0236669591
3725750,CHF,CH0236686843
2888875,CHF,CH0236803992
2432439,CHF,CH0237552101
12341150,CHF,CH0237649964
2360600,CHF,CH0238053125
1935500,CHF,CH0238315664
909663,CHF,CH0238627142
5155000,CHF,CH0238841891
1319320,CHF,CH0239229302
1771262,CHF,CH0239322495
2149000,CHF,CH0239713297
6509400,CHF,CH0239840124
1566000,CHF,CH0240109618
798845,CHF,CH0240109774
3535007,CHF,CH0241392783
14007500,CHF,CH0241528741
4423600,CHF,CH0241926317
5862500,CHF,CH0242193974
1052600,CHF,CH0242596143
2014400,CHF,CH0243069256
1017100,CHF,CH0243154884
3953450,CHF,CH0243273759
1345584,CHF,CH0244017502
1604250,CHF,CH0244175201
39795382,CHF,CH0244767585
532250,CHF,CH0245691537
9605400,CHF,CH0245863987
8733750,CHF,CH0245865834
3160500,CHF,CH0246920208
2450400,CHF,CH0246921537
2045000,CHF,CH0247163618
2016760,CHF,CH0247902908
1059500,CHF,CH0247902916
1060500,CHF,CH0249088136
1179500,CHF,CH0249483667
1437520,CHF,CH0249483683
513750,CHF,CH0251429384
5874675,CHF,CH0251885791
1149500,CHF,CH0252510414
5302500,CHF,CH0252511925
514500,CHF,CH0252740250
256125,CHF,CH0252903684
5135000,CHF,CH0253225921
1058000,CHF,CH0253243346
4137275,CHF,CH0253612763
9337500,CHF,CH0254282202
2561250,CHF,CH0254859116
3570000,CHF,CH0255286707
2148663,CHF,CH0255287028
2357110,CHF,CH0255475292
1024500,CHF,CH0255590801
1041000,CHF,CH0255893056
1525500,CHF,CH0255893064
3042100,CHF,CH0255893072
1186678,CHF,CH0255893114
127686,CHF,CH0256379097
1052700,CHF,CH0256434603
211200,CHF,CH0258404455
1051600,CHF,CH0258586384
658500,CHF,CH0260067779
1517550,CHF,CH0260496283
1053500,CHF,CH0260515769
527250,CHF,CH0261399064
6596100,CHF,CH0261561382
3777900,CHF,CH0261627415
4354000,CHF,CH0262085076
3451000,CHF,CH0262286237
1054500,CHF,CH0262881441
2018000,CHF,CH0262888933
1037000,CHF,CH0262888941
1034800,CHF,CH0263432970
1050400,CHF,CH0264227015
521250,CHF,CH0265801198
1956600,CHF,CH0266307377
3072000,CHF,CH0266437950
2105000,CHF,CH0266842704
6973300,CHF,CH0267020045
8736000,CHF,CH0267222310
2213131,CHF,CH0267291224
516000,CHF,CH0267855986
3601950,CHF,CH0267855994
2045000,CHF,CH0267856000
2673750,CHF,CH0268100226
6402000,CHF,CH0268786982
1546875,CHF,CH0268988158
3375900,CHF,CH0268988174
2760000,CHF,CH0268988182
1040500,CHF,CH0269382088
5190000,CHF,CH0269697931
3108000,CHF,CH0269699176
1575000,CHF,CH0269796212
4752300,CHF,CH0269836703
3091500,CHF,CH0270017830
6867500,CHF,CH0270190983
4685850,CHF,CH0270190991
1124500,CHF,CH0270191007
2424000,CHF,CH0270373803
4018800,CHF,CH0270382093
9292500,CHF,CH0271171685
3189000,CHF,CH0271171693
209400,CHF,CH0271819812
3798050,CHF,CH0272024669
1758750,CHF,CH0272154177
1554450,CHF,CH0273485380
16207766,CHF,CH0273485398
573237,CHF,CH0273774791
5896800,CHF,CH0274253514
3204000,CHF,CH0274314787
3722400,CHF,CH0275352125
3703000,CHF,CH0275527882
2928188,CHF,CH0276237663
7855100,CHF,CH0276423818
365438,CHF,CH0276534614
1280000,CHF,CH0276581094
758625,CHF,CH0276581110
2142000,CHF,CH0276801476
363984,CHF,CH0276837694
3091500,CHF,CH0278346769
38419900,CHF,CH0278667115
1198880,CHF,CH0278875940
2024000,CHF,CH0278875973
1520250,CHF,CH0279135310
1593400,CHF,CH0279720343
507250,CHF,CH0279929712
2022000,CHF,CH0280567469
11742650,CHF,CH0280569093
9100950,CHF,CH0280569135
1286250,CHF,CH0280737518
3683750,CHF,CH0280737542
5212500,CHF,CH0281835485
762000,CHF,CH0282018974
2533750,CHF,CH0282018990
5100000,CHF,CH0282343760
3093000,CHF,CH0282526133
7812000,CHF,CH0282528899
3600000,CHF,CH0282528907
3094500,CHF,CH0282857868
1652250,CHF,CH0282857876
2582500,CHF,CH0283727367
6672000,CHF,CH0284087589
1264375,CHF,CH0284400410
2077000,CHF,CH0284415681
11147000,CHF,CH0284687412
7426980,CHF,CH0284687420
2359125,CHF,CH0284915896
1184000,CHF,CH0284950505
3566500,CHF,CH0285509409
2141000,CHF,CH0285597370
9369360,CHF,CH0285849359
9002350,CHF,CH0285849367
8111960,CHF,CH0285957863
5987850,CHF,CH0286138877
1044400,CHF,CH0288286385
5026079,CHF,CH0288977520
6105000,CHF,CH0289316397
9247500,CHF,CH0290007134
3115500,CHF,CH0291625231
2258850,CHF,CH0292086193
2552500,CHF,CH0292086714
3809750,CHF,CH0292365084
3382500,CHF,CH0292877880
2682500,CHF,CH0292877898
521500,CHF,CH0292984470
2484600,CHF,CH0293343395
2020000,CHF,CH0295050915
3630550,CHF,CH0295186388
3554250,CHF,CH0295653577
4637250,CHF,CH0296231951
1975050,CHF,CH0297132349
3726690,CHF,CH0297132364
509500,CHF,CH0297343557
1600500,CHF,CH0297343565
11181500,CHF,CH0297974880
4312000,CHF,CH0297974898
7969800,CHF,CH0299297280
4599000,CHF,CH0299477353
2075000,CHF,CH0299477361
10227000,CHF,CH0300874267
5711125,CHF,CH0300874283
5695250,CHF,CH0301549348
8949650,CHF,CH0302424392
6120000,CHF,CH0302790115
2964774,CHF,CH0302790123
3055500,CHF,CH0302790131
4001400,CHF,CH0302790149
2040000,CHF,CH0303138520
4693500,CHF,CH0303196148
2055000,CHF,CH0303925652
5969150,CHF,CH0304755157
7402200,CHF,CH0304966960
4056000,CHF,CH0305186535
3093000,CHF,CH0305398247
3075000,CHF,CH0305398254
3079500,CHF,CH0305557644
1095000,CHF,CH0305558030
1032000,CHF,CH0305765775
1355250,CHF,CH0305954569
2030400,CHF,CH0306173722
3586100,CHF,CH0306173730
20562750,CHF,CH0306173748
4592250,CHF,CH0306770600
2021000,CHF,CH0307256401
10825725,CHF,CH0307256419
2241800,CHF,CH0307256435
3202500,CHF,CH0307256450
3566500,CHF,CH0309761853
4551750,CHF,CH0310175507
4114000,CHF,CH0310175515
6192600,CHF,CH0310175564
1218600,CHF,CH0310451825
2518750,CHF,CH0310451833
1019000,CHF,CH0310451841
2094000,CHF,CH0310646523
2654600,CHF,CH0311427584
6129000,CHF,CH0311427618
1372275,CHF,CH0311427626
3733519,CHF,CH0311864901
1541250,CHF,CH0312512640
5264500,CHF,CH0312512715
5827575,CHF,CH0312512731
617400,CHF,CH0313130061
1761377,CHF,CH0314209351
1548735,CHF,CH0315593852
1003000,CHF,CH0315593910
1240200,CHF,CH0315593928
1011500,CHF,CH0315955903
480246,CHF,CH0315966322
1012500,CHF,CH0316423265
2064000,CHF,CH0317921663
1012500,CHF,CH0318407761
7125300,CHF,CH0319403744
5100000,CHF,CH0319403751
2572500,CHF,CH0319403769
15480000,CHF,CH0319403785
4086400,CHF,CH0319415920
2076800,CHF,CH0319415938
10712040,CHF,CH0319415946
3075000,CHF,CH0319415953
802620,CHF,CH0319415995
6753500,CHF,CH0319416134
2987820,CHF,CH0319416936
3771215,CHF,CH0320712596
502317,CHF,CH0320944900
6201000,CHF,CH0323604188
5100000,CHF,CH0323735594
818800,CHF,CH0323735602
4851650,CHF,CH0323735628
2060000,CHF,CH0323735677
1762250,CHF,CH0326213912
1628250,CHF,CH0326213920
2081000,CHF,CH0326213953
6040120,CHF,CH0326371470
10264000,CHF,CH0327722556
7879500,CHF,CH0328298069
4373100,CHF,CH0328599235
1449405,CHF,CH0328901100
3521000,CHF,CH0330143170
5358300,CHF,CH0330143188
2019000,CHF,CH0330938835
10170000,CHF,CH0330938892
6961500,CHF,CH0330938900
3058500,CHF,CH0331455326
3792500,CHF,CH0331455334
4590000,CHF,CH0331455342
122437,CHF,CH0334081137
4041600,CHF,CH0336352742
8534000,CHF,CH0336352759
5182500,CHF,CH0336352767
491250,CHF,CH0336352775
3563000,CHF,CH0336352817
6604000,CHF,CH0336587644
24490420,CHF,CH0336587669
10823050,CHF,CH0336587727
1009500,CHF,CH0336587735
10139000,CHF,CH0336869042
1500750,CHF,CH0337172313
2029000,CHF,CH0337645581
3348510,CHF,CH0338330407
1809500,CHF,CH0338330423
2217375,CHF,CH0338330431
5545650,CHF,CH0338330472
4593100,CHF,CH0338330498
1509750,CHF,CH0340677779
6075000,CHF,CH0340907929
3528000,CHF,CH0340912150
2059925,CHF,CH0341440318
2032000,CHF,CH0341725858
826800,CHF,CH0341725866
3273000,CHF,CH0341725916
2034000,CHF,CH0342587638
2535000,CHF,CH0342587646
1172939,CHF,CH0343366776
7112000,CHF,CH0343366792
3447600,CHF,CH0343366800
3720593,CHF,CH0343366842
412400,CHF,CH0344583783
2783430,CHF,CH0344583791
15140400,CHF,CH0344583809
3549600,CHF,CH0344583817
1587750,CHF,CH0344583833
2143050,CHF,CH0344583866
2038000,CHF,CH0346828434
1029000,CHF,CH0347082783
1296250,CHF,CH0347366038
10423200,CHF,CH0347556877
3072000,CHF,CH0347556885
3070500,CHF,CH0347556901
15604500,CHF,CH0347556919
8580000,CHF,CH0347556927
1010000,CHF,CH0347556935
3036000,CHF,CH0350030414
1992740,CHF,CH0350030455
2446050,CHF,CH0352419615
2657200,CHF,CH0352595851
3121200,CHF,CH0352595885
4744800,CHF,CH0352595893
3096000,CHF,CH0352595927
3007300,CHF,CH0353105197
3680600,CHF,CH0353428037
3171000,CHF,CH0353428052
3097500,CHF,CH0353574319
2555000,CHF,CH0353574327
5092500,CHF,CH0353688929
3078000,CHF,CH0353945378
2545000,CHF,CH0355139855
10008000,CHF,CH0355674802
2283750,CHF,CH0357520433
7113400,CHF,CH0357676151
2080200,CHF,CH0357676169
2424200,CHF,CH0357676177
306450,CHF,CH0357676235
2401875,CHF,CH0358654942
5117500,CHF,CH0358654975
2736125,CHF,CH0359915409
1005000,CHF,CH0360172701
1010500,CHF,CH0360172727
10308000,CHF,CH0360172768
20000000,CHF,CH0360320862
2415007,CHF,CH0360674466
1549500,CHF,CH0360677287
753377,CHF,CH0360826991
13103860,CHF,CH0361532820
3009000,CHF,CH0361532895
5104228,CHF,CH0361532903
1092000,CHF,CH0361533117
2131043,CHF,CH0361533125
1989210,CHF,CH0361533166
1561500,CHF,CH0361533174
2546100,CHF,CH0361533232
5169500,CHF,CH0362444058
3389100,CHF,CH0362748276
1030625,CHF,CH0362748292
7146300,CHF,CH0362748326
5345000,CHF,CH0362748342
1034000,CHF,CH0362748359
2193794,CHF,CH0363463438
885660,CHF,CH0363645505
2120000,CHF,CH0364277415
5109000,CHF,CH0364648409
6863206,CHF,CH0364749348
2022200,CHF,CH0364847779
3042000,CHF,CH0365501508
10179000,CHF,CH0366925763
2007400,CHF,CH0366996459
2257650,CHF,CH0367013973
2048000,CHF,CH0367206684
1518000,CHF,CH0367206718
7220500,CHF,CH0367206759
1539000,CHF,CH0368172877
2810500,CHF,CH0368825474
5051500,CHF,CH0368993116
8000800,CHF,CH0369361123
1013500,CHF,CH0370634633
1999800,CHF,CH0370940105
3041400,CHF,CH0370943539
2499500,CHF,CH0371151538
1902424,CHF,CH0371153492
5138500,CHF,CH0371234383
3513650,CHF,CH0371636264
4767900,CHF,CH0372831567
1517250,CHF,CH0373314894
1283750,CHF,CH0373476040
1095000,CHF,CH0373476107
158850,CHF,CH0373476123
5332500,CHF,CH0373476164
2024000,CHF,CH0373476214
3211500,CHF,CH0373476263
5575500,CHF,CH0373476339
1491700,CHF,CH0373476370
8937750,CHF,CH0373476412
25800000,CHF,CH0373476420
2064000,CHF,CH0373476438
2009000,CHF,CH0373476537
3087000,CHF,CH0373476677
1661250,CHF,CH0373476727
1020500,CHF,CH0373476776
1048000,CHF,CH0373476784
2049000,CHF,CH0373476933
8708000,CHF,CH0373476966
5150000,CHF,CH0373945036
3079500,CHF,CH0373945044
6240000,CHF,CH0373945085
4635450,CHF,CH0373945093
1999600,CHF,CH0374885181
5019500,CHF,CH0377202178
1829700,CHF,CH0379268698
558525,CHF,CH0379268706
2300625,CHF,CH0379268755
2036000,CHF,CH0379268763
3085500,CHF,CH0379354225
4136000,CHF,CH0379610972
1074500,CHF,CH0379610980
1539585,CHF,CH0379610998
853600,CHF,CH0380011574
2049200,CHF,CH0380765294
2070200,CHF,CH0381352563
2999700,CHF,CH0382490941
2004800,CHF,CH0382887260
3323125,CHF,CH0383104335
362775,CHF,CH0383104343
3012000,CHF,CH0383409106
2999700,CHF,CH0383860159
3004800,CHF,CH0384039100
1511250,CHF,CH0384125040
5161500,CHF,CH0384125065
3734500,CHF,CH0384125073
9131660,CHF,CH0384125081
3666600,CHF,CH0384125115
10025000,CHF,CH0385470379
2057000,CHF,CH0385518045
4373243,CHF,CH0385997074
1914250,CHF,CH0385997090
3129000,CHF,CH0385997108
141238,CHF,CH0386200239
2999700,CHF,CH0386688276
1583250,CHF,CH0386949314
3952000,CHF,CH0386949348
1094450,CHF,CH0387879031
3945000,CHF,CH0387879049
2007200,CHF,CH0387879627
10394000,CHF,CH0388070770
3518900,CHF,CH0391424626
3080735,CHF,CH0391491518
1430700,CHF,CH0391648026
7321425,CHF,CH0391911770
10065500,CHF,CH0392885726
721910,CHF,CH0392885734
1032500,CHF,CH0392885809
1011000,CHF,CH0394905696
3060000,CHF,CH0394905704
7171500,CHF,CH0394905712
3102000,CHF,CH0395300335
2364400,CHF,CH0397450724
5140000,CHF,CH0398633229
406400,CHF,CH0398633260
5117500,CHF,CH0398633278
2063000,CHF,CH0398633336
5880735,CHF,CH0398633344
1849748,CHF,CH0398633369
2036000,CHF,CH0398633377
2625000,CHF,CH0398633443
3264000,CHF,CH0398633492
3654000,CHF,CH0398633526
2858220,CHF,CH0398633542
8186400,CHF,CH0398633567
2075000,CHF,CH0398633591
1532250,CHF,CH0398633799
5389800,CHF,CH0398633807
1549500,CHF,CH0398633922
1089000,CHF,CH0398677671
507000,CHF,CH0398677697
4326500,CHF,CH0398677713
2042000,CHF,CH0398677747
925650,CHF,CH0398678927
2090600,CHF,CH0399913802
7133000,CHF,CH0400971617
2031000,CHF,CH0401007346
2603220,CHF,CH0401673980
2265000,CHF,CH0401956823
1019000,CHF,CH0401956864
4124000,CHF,CH0401956880
1051500,CHF,CH0404322205
3055500,CHF,CH0404599224
5352500,CHF,CH0405985836
1849500,CHF,CH0405986057
11236500,CHF,CH0406415247
3424580,CHF,CH0406415304
309640,CHF,CH0406705126
2074000,CHF,CH0407153359
4405350,CHF,CH0407676383
5000000,CHF,CH0407789863
2042000,CHF,CH0407809778
1521750,CHF,CH0407809794
3081000,CHF,CH0408043419
1000000,CHF,CH0408681986
999900,CHF,CH0408692108
1518000,CHF,CH0409938120
4905600,CHF,CH0410155144
9999000,CHF,CH0410155417
5472250,CHF,CH0411478099
5115000,CHF,CH0413618346
1252800,CHF,CH0413618353
3248250,CHF,CH0413618361
2102200,CHF,CH0413821072
4210800,CHF,CH0414509148
1002455,CHF,CH0414510047
3559500,CHF,CH0414510054
2036000,CHF,CH0414522273
2040000,CHF,CH0416445325
2800000,CHF,CH0416655162
5134000,CHF,CH0416889357
1047500,CHF,CH0417086045
2043000,CHF,CH0417086060
1774500,CHF,CH0417086078
6453800,CHF,CH0417086086
1014500,CHF,CH0418609589
19551785,CHF,CH0418792922
2052000,CHF,CH0419040727
1028500,CHF,CH0419040735
1022500,CHF,CH0419040750
1028000,CHF,CH0419040784
2089000,CHF,CH0419040792
604360,CHF,CH0419040800
2648750,CHF,CH0419040842
1150000,CHF,CH0419040925
9558285,CHF,CH0419040958
390950,CHF,CH0419040974
1555500,CHF,CH0419040982
3577000,CHF,CH0419041006
1329250,CHF,CH0419041055
2014950,CHF,CH0419041063
1584000,CHF,CH0419041071
1106000,CHF,CH0419041089
4807000,CHF,CH0419041097
3237553,CHF,CH0419041139
2233658,CHF,CH0419041147
735000,CHF,CH0419041154
515000,CHF,CH0419041170
9486000,CHF,CH0419041188
1659075,CHF,CH0419041204
1707575,CHF,CH0419041220
1003000,CHF,CH0419041246
3553500,CHF,CH0419041287
901350,CHF,CH0419041337
3450000,CHF,CH0419041345
698475,CHF,CH0419041352
3407250,CHF,CH0419041410
1440750,CHF,CH0419041428
1500750,CHF,CH0419041436
6266650,CHF,CH0419041469
1309000,CHF,CH0419041485
1161675,CHF,CH0419041501
980000,CHF,CH0419041527
2521250,CHF,CH0419041568
961500,CHF,CH0419041576
1914000,CHF,CH0419041584
1969000,CHF,CH0419041592
2752750,CHF,CH0419041626
2985000,CHF,CH0419041642
3045000,CHF,CH0419041675
5665000,CHF,CH0419042491
847600,CHF,CH0419042509
1610944,CHF,CH0419045809
2045000,CHF,CH0421460400
1604250,CHF,CH0423233540
2283750,CHF,CH0423233557
1583325,CHF,CH0423233565
2624000,CHF,CH0423549168
2020000,CHF,CH0423563532
2250070,CHF,CH0423563557
5000000,CHF,CH0424710512
1999800,CHF,CH0424937115
1595985,CHF,CH0425766513
1031000,CHF,CH0425766539
2999700,CHF,CH0426350713
2944218,CHF,CH0426621709
3131000,CHF,CH0426621717
1517250,CHF,CH0429659615
2017000,CHF,CH0429659623
4999500,CHF,CH0431085916
2001200,CHF,CH0431276242
19057796,CHF,CH0432492467
3070500,CHF,CH0433761308
1063500,CHF,CH0433761316
1024500,CHF,CH0434678378
996720,CHF,CH0434678402
577000,CHF,CH0434678436
2000600,CHF,CH0434701949
2097304,CHF,CH0435377954
2600000,CHF,CH0435590358
3153000,CHF,CH0435590382
3801600,CHF,CH0437180935
1999600,CHF,CH0437901421
6656000,CHF,CH0438965532
1522500,CHF,CH0438965540
2119600,CHF,CH0440232582
15429000,CHF,CH0440657416
1016500,CHF,CH0441004386
760875,CHF,CH0441004402
1593750,CHF,CH0441186456
1027500,CHF,CH0441186480
4112000,CHF,CH0441186514
2550000,CHF,CH0441186522
1999800,CHF,CH0442761299
10485000,CHF,CH0444001603
1520250,CHF,CH0445088385
4177900,CHF,CH0445625004
1522500,CHF,CH0446595602
3674813,CHF,CH0446595610
4070000,CHF,CH0446595644
4174000,CHF,CH0446595685
